path_id,od_id,local_path_id,path_type,origin_customer_id,destination_customer_id,origin_node,destination_node,node_path,arc_path,path_length_km,free_flow_time_h,congested_arc_count,is_ev
203,68,1,detour_2,Customer_4,Customer_34,56,66,"[56, 78, 57, 66]","[420, 435, 430]",14.503689064432063,0.2757190602119182,0,0
204,68,2,detour_3,Customer_4,Customer_34,56,66,"[56, 78, 16, 57, 66]","[420, 191, 184, 430]",14.503802610111718,0.2773975695806562,0,0
205,69,0,shortest,Customer_4,Customer_73,56,66,"[56, 78, 16, 66]","[420, 191, 186]",14.423898487201383,0.2753999665078979,0,0
206,69,1,detour_2,Customer_4,Customer_73,56,66,"[56, 78, 57, 66]","[420, 435, 430]",14.503689064432063,0.2757190602119182,0,0
207,69,2,detour_3,Customer_4,Customer_73,56,66,"[56, 78, 16, 57, 66]","[420, 191, 184, 430]",14.503802610111718,0.2773975695806562,0,0
208,70,0,shortest,Customer_4,Customer_69,56,9,"[56, 40, 9]","[367, 117]",13.253061313112173,0.24096475114749405,0,0
209,70,1,detour_2,Customer_4,Customer_69,56,9,"[56, 40, 1, 9]","[367, 19, 16]",13.300239118039189,0.25164511407152285,0,0
210,70,2,detour_3,Customer_4,Customer_69,56,9,"[56, 40, 26, 9]","[367, 269, 109]",15.529933382871247,0.2902399229881295,0,0
211,71,0,shortest,Customer_4,Customer_19,56,71,"[56, 71]",[424],13.449625375227917,0.24453864318596213,0,0
212,71,1,detour_2,Customer_4,Customer_19,56,71,"[56, 37, 71]","[345, 348]",13.577851209853502,0.24687002199733643,0,0
213,71,2,detour_3,Customer_4,Customer_19,56,71,"[56, 40, 71]","[367, 368]",19.380177500710573,0.35236686364928316,0,0
214,72,0,shortest,Customer_4,Customer_50,56,26,"[56, 40, 26]","[367, 269]",14.374567032268914,0.26135576422307116,0,0
215,72,1,detour_2,Customer_4,Customer_50,56,26,"[56, 40, 1, 26]","[367, 19, 12]",14.454607824694527,0.2628110513580823,0,0
216,72,2,detour_3,Customer_4,Customer_50,56,26,"[56, 40, 9, 26]","[367, 117, 108]",14.408427663714507,0.2698489099125524,0,0
217,73,0,shortest,Customer_4,Customer_30,56,47,"[56, 40, 9, 47]","[367, 117, 112]",16.322617072813696,0.29677485586933994,0,0
218,73,1,detour_2,Customer_4,Customer_30,56,47,"[56, 40, 1, 47]","[367, 19, 14]",16.344705102516237,0.29717645640938617,0,0
219,73,2,detour_3,Customer_4,Customer_30,56,47,"[56, 40, 1, 9, 47]","[367, 19, 16, 112]",16.36979487774071,0.3074552187933687,0,0
220,74,0,shortest,Customer_4,Customer_60,56,47,"[56, 40, 9, 47]","[367, 117, 112]",16.322617072813696,0.29677485586933994,0,0
221,74,1,detour_2,Customer_4,Customer_60,56,47,"[56, 40, 1, 47]","[367, 19, 14]",16.344705102516237,0.29717645640938617,0,0
222,74,2,detour_3,Customer_4,Customer_60,56,47,"[56, 40, 1, 9, 47]","[367, 19, 16, 112]",16.36979487774071,0.3074552187933687,0,0
223,75,0,shortest,Customer_4,Customer_65,56,47,"[56, 40, 9, 47]","[367, 117, 112]",16.322617072813696,0.29677485586933994,0,0
224,75,1,detour_2,Customer_4,Customer_65,56,47,"[56, 40, 1, 47]","[367, 19, 14]",16.344705102516237,0.29717645640938617,0,0
225,75,2,detour_3,Customer_4,Customer_65,56,47,"[56, 40, 1, 9, 47]","[367, 19, 16, 112]",16.36979487774071,0.3074552187933687,0,0
226,76,0,shortest,Customer_4,Customer_38,56,14,"[56, 40, 26, 14]","[367, 269, 165]",17.56725410302427,0.3194046200549867,0,0
227,76,1,detour_2,Customer_4,Customer_38,56,14,"[56, 40, 1, 26, 14]","[367, 19, 12, 165]",17.647294895449882,0.32085990718999785,0,0
228,76,2,detour_3,Customer_4,Customer_38,56,14,"[56, 40, 9, 26, 14]","[367, 117, 108, 165]",17.601114734469864,0.32789776574446794,0,0
229,77,0,shortest,Customer_4,Customer_9,56,34,"[56, 40, 9, 34]","[367, 117, 110]",17.142197208845626,0.31167631288810227,0,0
230,77,1,detour_2,Customer_4,Customer_9,56,34,"[56, 40, 26, 34]","[367, 269, 266]",17.16170302881037,0.31203096416018855,0,0
231,77,2,detour_3,Customer_4,Customer_9,56,34,"[56, 40, 1, 26, 34]","[367, 19, 12, 266]",17.241743821235982,0.3134862512951997,0,0
232,78,0,shortest,Customer_4,Customer_25,56,19,"[56, 78, 57, 77, 19]","[420, 435, 426, 221]",21.858002261452764,0.3974182229355047,0,0
233,78,1,detour_2,Customer_4,Customer_25,56,19,"[56, 78, 16, 57, 77, 19]","[420, 191, 184, 426, 221]",21.85811580713242,0.39909673230424275,0,0
234,78,2,detour_3,Customer_4,Customer_25,56,19,"[56, 62, 57, 77, 19]","[422, 433, 426, 221]",24.79022595218556,0.4507313809488283,0,0
235,79,0,shortest,Customer_5,Customer_24,7,22,"[7, 22]",[86],3.1521982487429336,0.0573126954316897,0,0
236,79,1,detour_2,Customer_5,Customer_24,7,22,"[7, 44, 22]","[82, 241]",3.9091492025472028,0.07379522055526803,0,0
237,79,2,detour_3,Customer_5,Customer_24,7,22,"[7, 5, 22]","[61, 56]",3.984142331049332,0.07544887744662039,0,0
238,80,0,shortest,Customer_5,Customer_6,7,5,"[7, 5]",[61],3.5426865216765577,0.06441248221230104,0,0
239,80,1,detour_2,Customer_5,Customer_6,7,5,"[7, 22, 5]","[86, 57]",3.5936540581157077,0.06834909066600905,0,0
240,80,2,detour_3,Customer_5,Customer_6,7,5,"[7, 44, 5]","[82, 59]",4.308902984246917,0.08106347113162647,0,0
241,81,0,shortest,Customer_5,Customer_8,7,63,"[7, 45, 63]","[84, 382]",6.767888693060099,0.12305252169200182,0,0
242,81,1,detour_2,Customer_5,Customer_8,7,63,"[7, 13, 63]","[88, 152]",6.202203104231713,0.12572940672465566,0,0
243,81,2,detour_3,Customer_5,Customer_8,7,63,"[7, 44, 13, 63]","[82, 159, 152]",6.495366793777147,0.133779436134437,0,0
244,82,0,shortest,Customer_5,Customer_54,7,69,"[7, 22, 69]","[86, 238]",7.841906363529539,0.14258011570053708,0,0
245,82,1,detour_2,Customer_5,Customer_54,7,69,"[7, 5, 69]","[61, 54]",8.521321314665824,0.1549331148121059,0,0
246,82,2,detour_3,Customer_5,Customer_54,7,69,"[7, 22, 5, 69]","[86, 57, 54]",8.572288851104975,0.1588697232658139,0,0
247,83,0,shortest,Customer_5,Customer_26,7,31,"[7, 22, 69, 31]","[86, 238, 311]",11.289134125794769,0.20525698410535947,1,0
248,83,1,detour_2,Customer_5,Customer_26,7,31,"[7, 22, 69, 18, 31]","[86, 238, 215, 206]",11.485609678121865,0.2100918142353431,2,0
249,83,2,detour_3,Customer_5,Customer_26,7,31,"[7, 5, 69, 31]","[61, 54, 311]",11.968549076931055,0.21760998321692826,1,0
250,84,0,shortest,Customer_5,Customer_67,7,31,"[7, 22, 69, 31]","[86, 238, 311]",11.289134125794769,0.20525698410535947,1,0
251,84,1,detour_2,Customer_5,Customer_67,7,31,"[7, 22, 69, 18, 31]","[86, 238, 215, 206]",11.485609678121865,0.2100918142353431,2,0
252,84,2,detour_3,Customer_5,Customer_67,7,31,"[7, 5, 69, 31]","[61, 54, 311]",11.968549076931055,0.21760998321692826,1,0
253,85,0,shortest,Customer_5,Customer_55,7,48,"[7, 45, 63, 53, 48]","[84, 382, 409, 389]",14.055210039270477,0.2555492734412814,0,0
254,85,1,detour_2,Customer_5,Customer_55,7,48,"[7, 13, 63, 53, 48]","[88, 152, 409, 389]",13.48952445044209,0.25822615847393526,0,0
255,85,2,detour_3,Customer_5,Customer_55,7,48,"[7, 44, 13, 63, 53, 48]","[82, 159, 152, 409, 389]",13.782688139987524,0.2662761878837166,0,0
256,86,0,shortest,Customer_5,Customer_35,7,8,"[7, 22, 69, 31, 8]","[86, 238, 311, 93]",12.860934422695369,0.24455199152787446,2,0
257,86,1,detour_2,Customer_5,Customer_35,7,8,"[7, 22, 69, 72, 8]","[86, 238, 458, 95]",13.106307304565584,0.2467216380212637,2,0
258,86,2,detour_3,Customer_5,Customer_35,7,8,"[7, 22, 69, 18, 8]","[86, 238, 215, 99]",13.020241943438768,0.24845762086826567,2,0
259,87,0,shortest,Customer_5,Customer_41,7,8,"[7, 22, 69, 31, 8]","[86, 238, 311, 93]",12.860934422695369,0.24455199152787446,2,0
260,87,1,detour_2,Customer_5,Customer_41,7,8,"[7, 22, 69, 72, 8]","[86, 238, 458, 95]",13.106307304565584,0.2467216380212637,2,0
261,87,2,detour_3,Customer_5,Customer_41,7,8,"[7, 22, 69, 18, 8]","[86, 238, 215, 99]",13.020241943438768,0.24845762086826567,2,0
262,88,0,shortest,Customer_5,Customer_46,7,8,"[7, 22, 69, 31, 8]","[86, 238, 311, 93]",12.860934422695369,0.24455199152787446,2,0
263,88,1,detour_2,Customer_5,Customer_46,7,8,"[7, 22, 69, 72, 8]","[86, 238, 458, 95]",13.106307304565584,0.2467216380212637,2,0
264,88,2,detour_3,Customer_5,Customer_46,7,8,"[7, 22, 69, 18, 8]","[86, 238, 215, 99]",13.020241943438768,0.24845762086826567,2,0
265,89,0,shortest,Customer_5,Customer_70,7,53,"[7, 45, 63, 53]","[84, 382, 409]",9.828620224958978,0.17870218590834508,0,0
266,89,1,detour_2,Customer_5,Customer_70,7,53,"[7, 13, 63, 53]","[88, 152, 409]",9.262934636130591,0.18137907094099892,0,0
267,89,2,detour_3,Customer_5,Customer_70,7,53,"[7, 44, 13, 63, 53]","[82, 159, 152, 409]",9.556098325676025,0.18942910035078026,0,0
268,90,0,shortest,Customer_5,Customer_15,7,72,"[7, 22, 69, 72]","[86, 238, 458]",11.870619873621806,0.21582945224766922,1,0
269,90,1,detour_2,Customer_5,Customer_15,7,72,"[7, 5, 69, 72]","[61, 54, 458]",12.550034824758093,0.22818245135923804,1,0
270,90,2,detour_3,Customer_5,Customer_15,7,72,"[7, 22, 5, 69, 72]","[86, 57, 54, 458]",12.601002361197242,0.23211905981294603,1,0
271,91,0,shortest,Customer_5,Customer_14,7,17,"[7, 22, 69, 31, 17]","[86, 238, 311, 203]",14.359100381830817,0.261074552396924,2,0
272,91,1,detour_2,Customer_5,Customer_14,7,17,"[7, 22, 69, 18, 17]","[86, 238, 215, 201]",14.4787074352975,0.2632492260963182,2,0
273,91,2,detour_3,Customer_5,Customer_14,7,17,"[7, 22, 69, 18, 31, 17]","[86, 238, 215, 206, 203]",14.555575934157913,0.2659093825269076,3,0
274,92,0,shortest,Customer_5,Customer_29,7,17,"[7, 22, 69, 31, 17]","[86, 238, 311, 203]",14.359100381830817,0.261074552396924,2,0
275,92,1,detour_2,Customer_5,Customer_29,7,17,"[7, 22, 69, 18, 17]","[86, 238, 215, 201]",14.4787074352975,0.2632492260963182,2,0
276,92,2,detour_3,Customer_5,Customer_29,7,17,"[7, 22, 69, 18, 31, 17]","[86, 238, 215, 206, 203]",14.555575934157913,0.2659093825269076,3,0
277,93,0,shortest,Customer_5,Customer_31,7,17,"[7, 22, 69, 31, 17]","[86, 238, 311, 203]",14.359100381830817,0.261074552396924,2,0
278,93,1,detour_2,Customer_5,Customer_31,7,17,"[7, 22, 69, 18, 17]","[86, 238, 215, 201]",14.4787074352975,0.2632492260963182,2,0
279,93,2,detour_3,Customer_5,Customer_31,7,17,"[7, 22, 69, 18, 31, 17]","[86, 238, 215, 206, 203]",14.555575934157913,0.2659093825269076,3,0
280,94,0,shortest,Customer_5,Customer_33,7,4,"[7, 22, 69, 72, 4]","[86, 238, 458, 49]",14.807357324541186,0.2692246786280216,2,0
281,94,1,avoid_congestion,Customer_5,Customer_33,7,4,"[7, 45, 63, 53, 48, 4]","[84, 382, 409, 389, 53]",18.345842396731644,0.3335607708496663,1,0
282,94,2,detour_2,Customer_5,Customer_33,7,4,"[7, 22, 69, 31, 17, 4]","[86, 238, 311, 203, 51]",14.83232300531244,0.2729051179839646,3,0
283,94,3,detour_3,Customer_5,Customer_33,7,4,"[7, 22, 69, 18, 17, 4]","[86, 238, 215, 201, 51]",14.951930058779123,0.2750797916833588,3,0
284,95,0,shortest,Customer_5,Customer_11,7,52,"[7, 13, 52]","[88, 156]",8.371124299352935,0.1522022599882352,0,0
285,95,1,detour_2,Customer_5,Customer_11,7,52,"[7, 44, 13, 52]","[82, 159, 156]",8.66428798889837,0.16025228939801653,0,0
286,95,2,detour_3,Customer_5,Customer_11,7,52,"[7, 45, 13, 52]","[84, 155, 156]",9.060268884834455,0.1766313507380452,0,0
287,96,0,shortest,Customer_5,Customer_12,7,52,"[7, 13, 52]","[88, 156]",8.371124299352935,0.1522022599882352,0,0
288,96,1,detour_2,Customer_5,Customer_12,7,52,"[7, 44, 13, 52]","[82, 159, 156]",8.66428798889837,0.16025228939801653,0,0
289,96,2,detour_3,Customer_5,Customer_12,7,52,"[7, 45, 13, 52]","[84, 155, 156]",9.060268884834455,0.1766313507380452,0,0
290,97,0,shortest,Customer_5,Customer_20,7,52,"[7, 13, 52]","[88, 156]",8.371124299352935,0.1522022599882352,0,0
291,97,1,detour_2,Customer_5,Customer_20,7,52,"[7, 44, 13, 52]","[82, 159, 156]",8.66428798889837,0.16025228939801653,0,0
292,97,2,detour_3,Customer_5,Customer_20,7,52,"[7, 45, 13, 52]","[84, 155, 156]",9.060268884834455,0.1766313507380452,0,0
293,98,0,shortest,Customer_5,Customer_53,7,52,"[7, 13, 52]","[88, 156]",8.371124299352935,0.1522022599882352,0,0
294,98,1,detour_2,Customer_5,Customer_53,7,52,"[7, 44, 13, 52]","[82, 159, 156]",8.66428798889837,0.16025228939801653,0,0
295,98,2,detour_3,Customer_5,Customer_53,7,52,"[7, 45, 13, 52]","[84, 155, 156]",9.060268884834455,0.1766313507380452,0,0
296,99,0,shortest,Customer_6,Customer_24,5,22,"[5, 22]",[56],0.44145580937277396,0.01103639523431935,0,0
297,99,1,detour_2,Customer_6,Customer_24,5,22,"[5, 7, 22]","[60, 86]",6.694884770419492,0.12172517764399074,0,0
298,99,2,detour_3,Customer_6,Customer_24,5,22,"[5, 44, 22]","[58, 241]",7.420249904167243,0.1349136346212226,0,0
299,100,0,shortest,Customer_6,Customer_5,5,7,"[5, 7]",[60],3.5426865216765577,0.06441248221230104,0,0
300,100,1,detour_2,Customer_6,Customer_5,5,7,"[5, 22, 7]","[56, 87]",3.5936540581157077,0.06834909066600905,0,0
301,100,2,detour_3,Customer_6,Customer_5,5,7,"[5, 44, 7]","[58, 83]",4.308902984246917,0.08106347113162647,0,0
302,101,0,shortest,Customer_6,Customer_54,5,69,"[5, 69]",[54],4.978634792989267,0.09052063259980485,0,0
303,101,1,detour_2,Customer_6,Customer_54,5,69,"[5, 22, 69]","[56, 238]",5.131163924159379,0.09630381550316672,0,0
304,101,2,detour_3,Customer_6,Customer_54,5,69,"[5, 7, 22, 69]","[60, 86, 238]",11.384592885206096,0.2069925979128381,0,0
305,102,0,shortest,Customer_6,Customer_37,5,68,"[5, 68]",[62],5.227300133398324,0.09504182060724226,0,0
306,102,1,detour_2,Customer_6,Customer_37,5,68,"[5, 22, 68]","[56, 244]",5.863460695202883,0.10961830224941224,0,0
307,102,2,detour_3,Customer_6,Customer_37,5,68,"[5, 11, 68]","[64, 134]",10.444586473186313,0.18990157223975115,0,0
308,103,0,shortest,Customer_6,Customer_26,5,31,"[5, 69, 31]","[54, 311]",8.425862555254497,0.15319750100462723,1,0
309,103,1,detour_2,Customer_6,Customer_26,5,31,"[5, 69, 18, 31]","[54, 215, 206]",8.622338107581593,0.15803233113461088,2,0
310,103,2,detour_3,Customer_6,Customer_26,5,31,"[5, 22, 69, 31]","[56, 238, 311]",8.57839168642461,0.15898068390798908,1,0
311,104,0,shortest,Customer_6,Customer_67,5,31,"[5, 69, 31]","[54, 311]",8.425862555254497,0.15319750100462723,1,0
312,104,1,detour_2,Customer_6,Customer_67,5,31,"[5, 69, 18, 31]","[54, 215, 206]",8.622338107581593,0.15803233113461088,2,0
313,104,2,detour_3,Customer_6,Customer_67,5,31,"[5, 22, 69, 31]","[56, 238, 311]",8.57839168642461,0.15898068390798908,1,0
314,105,0,shortest,Customer_6,Customer_7,5,11,"[5, 11]",[64],7.612746478866841,0.13841357234303348,0,0
315,105,1,detour_2,Customer_6,Customer_7,5,11,"[5, 68, 11]","[62, 135]",8.059140127717797,0.14652982050395993,0,0
316,105,2,detour_3,Customer_6,Customer_7,5,11,"[5, 22, 68, 11]","[56, 244, 135]",8.695300689522355,0.16110630214612992,0,0
317,106,0,shortest,Customer_6,Customer_48,5,27,"[5, 69, 27]","[54, 275]",9.360060703877451,0.17018292188868092,0,0
318,106,1,detour_2,Customer_6,Customer_48,5,27,"[5, 22, 69, 27]","[56, 238, 275]",9.512589835047564,0.17596610479204278,0,0
319,106,2,detour_3,Customer_6,Customer_48,5,27,"[5, 68, 27]","[62, 277]",10.050569288788715,0.1827376234325221,0,0
320,107,0,shortest,Customer_6,Customer_8,5,63,"[5, 7, 45, 63]","[60, 84, 382]",10.310575214736657,0.18746500390430285,0,0
321,107,1,detour_2,Customer_6,Customer_8,5,63,"[5, 7, 13, 63]","[60, 88, 152]",9.74488962590827,0.19014188893695672,0,0
322,107,2,detour_3,Customer_6,Customer_8,5,63,"[5, 22, 7, 45, 63]","[56, 87, 84, 382]",10.361542751175808,0.19140161235801087,0,0
323,108,0,shortest,Customer_6,Customer_15,5,72,"[5, 69, 72]","[54, 458]",9.007348303081535,0.16376996914693698,1,0
324,108,1,detour_2,Customer_6,Customer_15,5,72,"[5, 22, 69, 72]","[56, 238, 458]",9.159877434251648,0.16955315205029886,1,0
325,108,2,detour_3,Customer_6,Customer_15,5,72,"[5, 69, 31, 72]","[54, 311, 306]",10.491615871601136,0.20484133391329318,2,0
326,109,0,shortest,Customer_6,Customer_35,5,8,"[5, 69, 31, 8]","[54, 311, 93]",9.997662852155097,0.19249250842714222,2,0
327,109,1,detour_2,Customer_6,Customer_35,5,8,"[5, 69, 72, 8]","[54, 458, 95]",10.243035734025314,0.19466215492053146,2,0
328,109,2,detour_3,Customer_6,Customer_35,5,8,"[5, 69, 18, 8]","[54, 215, 99]",10.156970372898495,0.19639813776753345,2,0
329,110,0,shortest,Customer_6,Customer_41,5,8,"[5, 69, 31, 8]","[54, 311, 93]",9.997662852155097,0.19249250842714222,2,0
330,110,1,detour_2,Customer_6,Customer_41,5,8,"[5, 69, 72, 8]","[54, 458, 95]",10.243035734025314,0.19466215492053146,2,0
331,110,2,detour_3,Customer_6,Customer_41,5,8,"[5, 69, 18, 8]","[54, 215, 99]",10.156970372898495,0.19639813776753345,2,0
332,111,0,shortest,Customer_6,Customer_46,5,8,"[5, 69, 31, 8]","[54, 311, 93]",9.997662852155097,0.19249250842714222,2,0
333,111,1,detour_2,Customer_6,Customer_46,5,8,"[5, 69, 72, 8]","[54, 458, 95]",10.243035734025314,0.19466215492053146,2,0
334,111,2,detour_3,Customer_6,Customer_46,5,8,"[5, 69, 18, 8]","[54, 215, 99]",10.156970372898495,0.19639813776753345,2,0
335,112,0,shortest,Customer_6,Customer_55,5,48,"[5, 69, 18, 48]","[54, 215, 212]",12.939178266518937,0.23525778666398064,2,0
336,112,1,avoid_congestion,Customer_6,Customer_55,5,48,"[5, 7, 45, 63, 53, 48]","[60, 84, 382, 409, 389]",17.597896560947035,0.3199617556535824,0,0
337,112,2,detour_2,Customer_6,Customer_55,5,48,"[5, 69, 31, 18, 48]","[54, 311, 207, 212]",13.113049939909207,0.23968163717693117,3,0
338,112,3,detour_3,Customer_6,Customer_55,5,48,"[5, 22, 69, 18, 48]","[56, 238, 215, 212]",13.09170739768905,0.24104096956734253,2,0
339,113,0,shortest,Customer_6,Customer_3,5,74,"[5, 69, 72, 74]","[54, 458, 460]",10.227441408378656,0.19427229677936497,2,0
340,113,1,avoid_congestion,Customer_6,Customer_3,5,74,"[5, 69, 27, 59, 74]","[54, 275, 270, 438]",15.764343851110638,0.2982293626440705,1,0
341,113,2,detour_2,Customer_6,Customer_3,5,74,"[5, 69, 59, 74]","[54, 443, 438]",10.34984538803233,0.19978393604264674,2,0
342,113,3,detour_3,Customer_6,Customer_3,5,74,"[5, 22, 69, 72, 74]","[56, 238, 458, 460]",10.379970539548768,0.20005547968272686,2,0
343,114,0,shortest,Customer_6,Customer_42,5,74,"[5, 69, 72, 74]","[54, 458, 460]",10.227441408378656,0.19427229677936497,2,0
344,114,1,avoid_congestion,Customer_6,Customer_42,5,74,"[5, 69, 27, 59, 74]","[54, 275, 270, 438]",15.764343851110638,0.2982293626440705,1,0
345,114,2,detour_2,Customer_6,Customer_42,5,74,"[5, 69, 59, 74]","[54, 443, 438]",10.34984538803233,0.19978393604264674,2,0
346,114,3,detour_3,Customer_6,Customer_42,5,74,"[5, 22, 69, 72, 74]","[56, 238, 458, 460]",10.379970539548768,0.20005547968272686,2,0
347,115,0,shortest,Customer_6,Customer_47,5,74,"[5, 69, 72, 74]","[54, 458, 460]",10.227441408378656,0.19427229677936497,2,0
348,115,1,avoid_congestion,Customer_6,Customer_47,5,74,"[5, 69, 27, 59, 74]","[54, 275, 270, 438]",15.764343851110638,0.2982293626440705,1,0
349,115,2,detour_2,Customer_6,Customer_47,5,74,"[5, 69, 59, 74]","[54, 443, 438]",10.34984538803233,0.19978393604264674,2,0
350,115,3,detour_3,Customer_6,Customer_47,5,74,"[5, 22, 69, 72, 74]","[56, 238, 458, 460]",10.379970539548768,0.20005547968272686,2,0
351,116,0,shortest,Customer_6,Customer_77,5,28,"[5, 69, 59, 28]","[54, 443, 283]",11.971317597729103,0.21766031995871093,2,0
352,116,1,avoid_congestion,Customer_6,Customer_77,5,28,"[5, 69, 27, 28]","[54, 275, 272]",12.433869934099148,0.2260703624381663,0,0
353,116,2,detour_2,Customer_6,Customer_77,5,28,"[5, 22, 69, 59, 28]","[56, 238, 443, 283]",12.123846728899215,0.22344350286207282,2,0
354,117,0,shortest,Customer_6,Customer_14,5,17,"[5, 69, 31, 17]","[54, 311, 203]",11.495828811290545,0.20901506929619174,2,0
355,117,1,detour_2,Customer_6,Customer_14,5,17,"[5, 69, 18, 17]","[54, 215, 201]",11.615435864757227,0.21118974299558596,2,0
356,117,2,detour_3,Customer_6,Customer_14,5,17,"[5, 69, 18, 31, 17]","[54, 215, 206, 203]",11.692304363617641,0.21384989942617538,3,0
357,118,0,shortest,Customer_6,Customer_29,5,17,"[5, 69, 31, 17]","[54, 311, 203]",11.495828811290545,0.20901506929619174,2,0
358,118,1,detour_2,Customer_6,Customer_29,5,17,"[5, 69, 18, 17]","[54, 215, 201]",11.615435864757227,0.21118974299558596,2,0
359,118,2,detour_3,Customer_6,Customer_29,5,17,"[5, 69, 18, 31, 17]","[54, 215, 206, 203]",11.692304363617641,0.21384989942617538,3,0
360,119,0,shortest,Customer_7,Customer_37,11,68,"[11, 68]",[134],2.8318399943194725,0.051487999896717686,0,0
361,119,1,detour_2,Customer_7,Customer_37,11,68,"[11, 51, 68]","[136, 400]",11.154309692475778,0.20280563077228686,0,0
362,119,2,detour_3,Customer_7,Customer_37,11,68,"[11, 27, 68]","[138, 276]",11.42966225785388,0.20781204105188872,0,0
363,120,0,shortest,Customer_7,Customer_48,11,27,"[11, 27]",[138],6.606393102463487,0.12011623822660886,0,0
364,120,1,detour_2,Customer_7,Customer_48,11,27,"[11, 68, 27]","[134, 277]",7.6551091497098644,0.13918380272199754,0,0
365,120,2,detour_3,Customer_7,Customer_48,11,27,"[11, 51, 27]","[136, 281]",14.673088111462253,0.26678342020840456,0,0
366,121,0,shortest,Customer_7,Customer_6,11,5,"[11, 5]",[65],7.612746478866841,0.13841357234303348,0,0
367,121,1,detour_2,Customer_7,Customer_6,11,5,"[11, 68, 5]","[134, 63]",8.059140127717797,0.14652982050395993,0,0
368,121,2,detour_3,Customer_7,Customer_6,11,5,"[11, 68, 22, 5]","[134, 245, 57]",8.695300689522357,0.16110630214612992,0,0
369,122,0,shortest,Customer_7,Customer_24,11,22,"[11, 5, 22]","[65, 56]",8.054202288239615,0.14944996757735282,0,0
370,122,1,detour_2,Customer_7,Customer_24,11,22,"[11, 68, 22]","[134, 245]",8.253844880149583,0.15006990691181057,0,0
371,122,2,detour_3,Customer_7,Customer_24,11,22,"[11, 68, 5, 22]","[134, 63, 56]",8.500595937090571,0.15756621573827928,0,0
