od_id,origin_customer_id,destination_customer_id,origin_customer_index,destination_customer_index,origin_node,destination_node,demand_veh_h,origin_time_window_type,origin_has_start_constraint,origin_start_time_h,origin_deadline_h,origin_demand_class,origin_task_demand,destination_time_window_type,destination_has_start_constraint,destination_start_time_h,destination_deadline_h,destination_demand_class,destination_task_demand,origin_ready_time_h,origin_due_time_h,destination_ready_time_h,destination_due_time_h,same_physical_node,od_type
151,Customer_3,Customer_35,2,34,77,73,8.0,business_hours,True,7.75,18.0,small,1.255,afternoon_or_evening,True,12.0,23.25,large,5.08,7.75,18.0,12.0,23.25,False,customer_to_customer
152,Customer_3,Customer_36,2,35,77,68,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,23.0,large,7.781,7.75,18.0,0.0,23.0,False,customer_to_customer
153,Customer_3,Customer_37,2,36,77,75,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,20.0,small,1.664,7.75,18.0,0.0,20.0,False,customer_to_customer
154,Customer_3,Customer_38,2,37,77,78,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,23.25,medium,4.425,7.75,18.0,0.0,23.25,False,customer_to_customer
155,Customer_3,Customer_39,2,38,77,66,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,8.75,17.75,small,1.672,7.75,18.0,8.75,17.75,False,customer_to_customer
156,Customer_3,Customer_40,2,39,77,77,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,7.75,18.0,large,5.785,7.75,18.0,7.75,18.0,True,customer_to_customer
157,Customer_3,Customer_41,2,40,77,53,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,7.5,17.25,large,5.106,7.75,18.0,7.5,17.25,False,customer_to_customer
158,Customer_3,Customer_42,2,41,77,56,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,22.75,medium,3.77,7.75,18.0,0.0,22.75,False,customer_to_customer
159,Customer_3,Customer_43,2,42,77,24,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,7.5,17.75,large,7.914,7.75,18.0,7.5,17.75,False,customer_to_customer
160,Customer_3,Customer_44,2,43,77,46,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,23.25,small,1.962,7.75,18.0,0.0,23.25,False,customer_to_customer
161,Customer_3,Customer_45,2,44,77,68,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,20.75,small,1.204,7.75,18.0,0.0,20.75,False,customer_to_customer
162,Customer_3,Customer_46,2,45,77,5,8.0,business_hours,True,7.75,18.0,small,1.255,before_12,False,,12.0,medium,3.084,7.75,18.0,0.0,12.0,False,customer_to_customer
163,Customer_3,Customer_47,2,46,77,43,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,23.75,small,0.746,7.75,18.0,0.0,23.75,False,customer_to_customer
164,Customer_3,Customer_48,2,47,77,27,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,19.25,medium,2.11,7.75,18.0,0.0,19.25,False,customer_to_customer
165,Customer_3,Customer_49,2,48,77,66,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,22.75,medium,3.016,7.75,18.0,0.0,22.75,False,customer_to_customer
166,Customer_3,Customer_50,2,49,77,42,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,24.0,medium,4.123,7.75,18.0,0.0,24.0,False,customer_to_customer
167,Customer_3,Customer_51,2,50,77,64,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,19.5,small,1.604,7.75,18.0,0.0,19.5,False,customer_to_customer
168,Customer_3,Customer_52,2,51,77,0,8.0,business_hours,True,7.75,18.0,small,1.255,before_12,False,,11.75,large,6.981,7.75,18.0,0.0,11.75,False,customer_to_customer
169,Customer_3,Customer_53,2,52,77,15,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,7.5,19.0,medium,2.769,7.75,18.0,7.5,19.0,False,customer_to_customer
170,Customer_3,Customer_54,2,53,77,75,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,19.5,small,1.304,7.75,18.0,0.0,19.5,False,customer_to_customer
171,Customer_3,Customer_55,2,54,77,56,8.0,business_hours,True,7.75,18.0,small,1.255,business_hours,True,7.75,17.75,small,1.087,7.75,18.0,7.75,17.75,False,customer_to_customer
172,Customer_3,Customer_56,2,55,77,68,8.0,business_hours,True,7.75,18.0,small,1.255,before_18,False,,19.0,medium,2.573,7.75,18.0,0.0,19.0,False,customer_to_customer
173,Customer_3,Customer_57,2,56,77,17,8.0,business_hours,True,7.75,18.0,small,1.255,before_18,False,,17.25,medium,4.186,7.75,18.0,0.0,17.25,False,customer_to_customer
174,Customer_3,Customer_58,2,57,77,73,8.0,business_hours,True,7.75,18.0,small,1.255,before_20,False,,20.0,small,1.92,7.75,18.0,0.0,20.0,False,customer_to_customer
175,Customer_3,Customer_59,2,58,77,13,8.0,business_hours,True,7.75,18.0,small,1.255,afternoon_or_evening,True,12.25,22.5,small,1.182,7.75,18.0,12.25,22.5,False,customer_to_customer
176,Customer_3,Customer_60,2,59,77,61,8.0,business_hours,True,7.75,18.0,small,1.255,all_day,False,,23.0,large,5.554,7.75,18.0,0.0,23.0,False,customer_to_customer
177,Customer_4,Customer_1,3,0,44,39,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,21.0,large,5.082,0.0,20.0,0.0,21.0,False,customer_to_customer
178,Customer_4,Customer_2,3,1,44,44,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,19.5,medium,4.395,0.0,20.0,0.0,19.5,True,customer_to_customer
179,Customer_4,Customer_3,3,2,44,77,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.75,18.0,small,1.255,0.0,20.0,7.75,18.0,False,customer_to_customer
180,Customer_4,Customer_5,3,4,44,19,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.0,17.75,medium,4.662,0.0,20.0,8.0,17.75,False,customer_to_customer
181,Customer_4,Customer_6,3,5,44,56,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.75,medium,4.742,0.0,20.0,0.0,23.75,False,customer_to_customer
182,Customer_4,Customer_7,3,6,44,78,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.75,17.5,medium,3.0,0.0,20.0,8.75,17.5,False,customer_to_customer
183,Customer_4,Customer_8,3,7,44,13,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.5,19.0,medium,4.333,0.0,20.0,7.5,19.0,False,customer_to_customer
184,Customer_4,Customer_9,3,8,44,39,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.75,small,1.776,0.0,20.0,0.0,20.75,False,customer_to_customer
185,Customer_4,Customer_10,3,9,44,29,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.5,medium,2.955,0.0,20.0,0.0,20.5,False,customer_to_customer
186,Customer_4,Customer_11,3,10,44,10,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,18.0,small,1.544,0.0,20.0,0.0,18.0,False,customer_to_customer
187,Customer_4,Customer_12,3,11,44,67,8.0,before_20,False,,20.0,medium,2.249,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,20.0,12.5,23.0,False,customer_to_customer
188,Customer_4,Customer_13,3,12,44,61,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.0,19.0,large,7.817,0.0,20.0,8.0,19.0,False,customer_to_customer
189,Customer_4,Customer_14,3,13,44,6,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,22.75,large,6.263,0.0,20.0,0.0,22.75,False,customer_to_customer
190,Customer_4,Customer_15,3,14,44,74,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.5,17.25,large,7.293,0.0,20.0,7.5,17.25,False,customer_to_customer
191,Customer_4,Customer_16,3,15,44,18,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.25,large,6.366,0.0,20.0,0.0,17.25,False,customer_to_customer
192,Customer_4,Customer_17,3,16,44,40,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.75,medium,3.999,0.0,20.0,0.0,23.75,False,customer_to_customer
193,Customer_4,Customer_18,3,17,44,53,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.25,small,0.834,0.0,20.0,0.0,17.25,False,customer_to_customer
194,Customer_4,Customer_19,3,18,44,57,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.5,medium,3.112,0.0,20.0,0.0,23.5,False,customer_to_customer
195,Customer_4,Customer_20,3,19,44,12,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.25,17.75,medium,3.662,0.0,20.0,8.25,17.75,False,customer_to_customer
196,Customer_4,Customer_21,3,20,44,24,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.5,medium,3.927,0.0,20.0,0.0,17.5,False,customer_to_customer
197,Customer_4,Customer_22,3,21,44,65,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.5,17.25,medium,3.604,0.0,20.0,8.5,17.25,False,customer_to_customer
198,Customer_4,Customer_23,3,22,44,79,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.25,large,7.501,0.0,20.0,0.0,20.25,False,customer_to_customer
199,Customer_4,Customer_24,3,23,44,47,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.25,medium,3.852,0.0,20.0,0.0,20.25,False,customer_to_customer
200,Customer_4,Customer_25,3,24,44,34,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.25,medium,4.457,0.0,20.0,0.0,17.25,False,customer_to_customer
201,Customer_4,Customer_26,3,25,44,12,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.0,large,5.753,0.0,20.0,0.0,20.0,False,customer_to_customer
202,Customer_4,Customer_27,3,26,44,44,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.75,large,6.914,0.0,20.0,0.0,20.75,True,customer_to_customer
203,Customer_4,Customer_28,3,27,44,38,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.75,medium,4.186,0.0,20.0,0.0,20.75,False,customer_to_customer
204,Customer_4,Customer_29,3,28,44,20,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.75,18.25,medium,4.375,0.0,20.0,8.75,18.25,False,customer_to_customer
205,Customer_4,Customer_30,3,29,44,31,8.0,before_20,False,,20.0,medium,2.249,before_12,False,,13.0,medium,4.581,0.0,20.0,0.0,13.0,False,customer_to_customer
206,Customer_4,Customer_31,3,30,44,40,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.5,medium,3.168,0.0,20.0,0.0,20.5,False,customer_to_customer
207,Customer_4,Customer_32,3,31,44,36,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.25,small,1.462,0.0,20.0,0.0,17.25,False,customer_to_customer
208,Customer_4,Customer_33,3,32,44,77,8.0,before_20,False,,20.0,medium,2.249,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,20.0,12.75,21.75,False,customer_to_customer
209,Customer_4,Customer_34,3,33,44,19,8.0,before_20,False,,20.0,medium,2.249,before_12,False,,11.5,small,1.372,0.0,20.0,0.0,11.5,False,customer_to_customer
210,Customer_4,Customer_35,3,34,44,73,8.0,before_20,False,,20.0,medium,2.249,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,20.0,12.0,23.25,False,customer_to_customer
211,Customer_4,Customer_36,3,35,44,68,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.0,large,7.781,0.0,20.0,0.0,23.0,False,customer_to_customer
212,Customer_4,Customer_37,3,36,44,75,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.0,small,1.664,0.0,20.0,0.0,20.0,False,customer_to_customer
213,Customer_4,Customer_38,3,37,44,78,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.25,medium,4.425,0.0,20.0,0.0,23.25,False,customer_to_customer
214,Customer_4,Customer_39,3,38,44,66,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,8.75,17.75,small,1.672,0.0,20.0,8.75,17.75,False,customer_to_customer
215,Customer_4,Customer_40,3,39,44,77,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.75,18.0,large,5.785,0.0,20.0,7.75,18.0,False,customer_to_customer
216,Customer_4,Customer_41,3,40,44,53,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.5,17.25,large,5.106,0.0,20.0,7.5,17.25,False,customer_to_customer
217,Customer_4,Customer_42,3,41,44,56,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,22.75,medium,3.77,0.0,20.0,0.0,22.75,False,customer_to_customer
218,Customer_4,Customer_43,3,42,44,24,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.5,17.75,large,7.914,0.0,20.0,7.5,17.75,False,customer_to_customer
219,Customer_4,Customer_44,3,43,44,46,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.25,small,1.962,0.0,20.0,0.0,23.25,False,customer_to_customer
220,Customer_4,Customer_45,3,44,44,68,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.75,small,1.204,0.0,20.0,0.0,20.75,False,customer_to_customer
221,Customer_4,Customer_46,3,45,44,5,8.0,before_20,False,,20.0,medium,2.249,before_12,False,,12.0,medium,3.084,0.0,20.0,0.0,12.0,False,customer_to_customer
222,Customer_4,Customer_47,3,46,44,43,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.75,small,0.746,0.0,20.0,0.0,23.75,False,customer_to_customer
223,Customer_4,Customer_48,3,47,44,27,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,19.25,medium,2.11,0.0,20.0,0.0,19.25,False,customer_to_customer
224,Customer_4,Customer_49,3,48,44,66,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,22.75,medium,3.016,0.0,20.0,0.0,22.75,False,customer_to_customer
225,Customer_4,Customer_50,3,49,44,42,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,24.0,medium,4.123,0.0,20.0,0.0,24.0,False,customer_to_customer
226,Customer_4,Customer_51,3,50,44,64,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,19.5,small,1.604,0.0,20.0,0.0,19.5,False,customer_to_customer
227,Customer_4,Customer_52,3,51,44,0,8.0,before_20,False,,20.0,medium,2.249,before_12,False,,11.75,large,6.981,0.0,20.0,0.0,11.75,False,customer_to_customer
228,Customer_4,Customer_53,3,52,44,15,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.5,19.0,medium,2.769,0.0,20.0,7.5,19.0,False,customer_to_customer
229,Customer_4,Customer_54,3,53,44,75,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,19.5,small,1.304,0.0,20.0,0.0,19.5,False,customer_to_customer
230,Customer_4,Customer_55,3,54,44,56,8.0,before_20,False,,20.0,medium,2.249,business_hours,True,7.75,17.75,small,1.087,0.0,20.0,7.75,17.75,False,customer_to_customer
231,Customer_4,Customer_56,3,55,44,68,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,19.0,medium,2.573,0.0,20.0,0.0,19.0,False,customer_to_customer
232,Customer_4,Customer_57,3,56,44,17,8.0,before_20,False,,20.0,medium,2.249,before_18,False,,17.25,medium,4.186,0.0,20.0,0.0,17.25,False,customer_to_customer
233,Customer_4,Customer_58,3,57,44,73,8.0,before_20,False,,20.0,medium,2.249,before_20,False,,20.0,small,1.92,0.0,20.0,0.0,20.0,False,customer_to_customer
234,Customer_4,Customer_59,3,58,44,13,8.0,before_20,False,,20.0,medium,2.249,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,20.0,12.25,22.5,False,customer_to_customer
235,Customer_4,Customer_60,3,59,44,61,8.0,before_20,False,,20.0,medium,2.249,all_day,False,,23.0,large,5.554,0.0,20.0,0.0,23.0,False,customer_to_customer
236,Customer_5,Customer_1,4,0,19,39,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,21.0,large,5.082,8.0,17.75,0.0,21.0,False,customer_to_customer
237,Customer_5,Customer_2,4,1,19,44,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,19.5,medium,4.395,8.0,17.75,0.0,19.5,False,customer_to_customer
238,Customer_5,Customer_3,4,2,19,77,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,7.75,18.0,small,1.255,8.0,17.75,7.75,18.0,False,customer_to_customer
239,Customer_5,Customer_4,4,3,19,44,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.0,medium,2.249,8.0,17.75,0.0,20.0,False,customer_to_customer
240,Customer_5,Customer_6,4,5,19,56,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,23.75,medium,4.742,8.0,17.75,0.0,23.75,False,customer_to_customer
241,Customer_5,Customer_7,4,6,19,78,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.75,17.5,medium,3.0,8.0,17.75,8.75,17.5,False,customer_to_customer
242,Customer_5,Customer_8,4,7,19,13,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,7.5,19.0,medium,4.333,8.0,17.75,7.5,19.0,False,customer_to_customer
243,Customer_5,Customer_9,4,8,19,39,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.75,small,1.776,8.0,17.75,0.0,20.75,False,customer_to_customer
244,Customer_5,Customer_10,4,9,19,29,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.5,medium,2.955,8.0,17.75,0.0,20.5,False,customer_to_customer
245,Customer_5,Customer_11,4,10,19,10,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,18.0,small,1.544,8.0,17.75,0.0,18.0,False,customer_to_customer
246,Customer_5,Customer_12,4,11,19,67,8.0,business_hours,True,8.0,17.75,medium,4.662,afternoon_or_evening,True,12.5,23.0,large,5.593,8.0,17.75,12.5,23.0,False,customer_to_customer
247,Customer_5,Customer_13,4,12,19,61,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.0,19.0,large,7.817,8.0,17.75,8.0,19.0,False,customer_to_customer
248,Customer_5,Customer_14,4,13,19,6,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,22.75,large,6.263,8.0,17.75,0.0,22.75,False,customer_to_customer
249,Customer_5,Customer_15,4,14,19,74,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,7.5,17.25,large,7.293,8.0,17.75,7.5,17.25,False,customer_to_customer
250,Customer_5,Customer_16,4,15,19,18,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,17.25,large,6.366,8.0,17.75,0.0,17.25,False,customer_to_customer
251,Customer_5,Customer_17,4,16,19,40,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,23.75,medium,3.999,8.0,17.75,0.0,23.75,False,customer_to_customer
252,Customer_5,Customer_18,4,17,19,53,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,17.25,small,0.834,8.0,17.75,0.0,17.25,False,customer_to_customer
253,Customer_5,Customer_19,4,18,19,57,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,23.5,medium,3.112,8.0,17.75,0.0,23.5,False,customer_to_customer
254,Customer_5,Customer_20,4,19,19,12,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.25,17.75,medium,3.662,8.0,17.75,8.25,17.75,False,customer_to_customer
255,Customer_5,Customer_21,4,20,19,24,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,17.5,medium,3.927,8.0,17.75,0.0,17.5,False,customer_to_customer
256,Customer_5,Customer_22,4,21,19,65,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.5,17.25,medium,3.604,8.0,17.75,8.5,17.25,False,customer_to_customer
257,Customer_5,Customer_23,4,22,19,79,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.25,large,7.501,8.0,17.75,0.0,20.25,False,customer_to_customer
258,Customer_5,Customer_24,4,23,19,47,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.25,medium,3.852,8.0,17.75,0.0,20.25,False,customer_to_customer
259,Customer_5,Customer_25,4,24,19,34,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,17.25,medium,4.457,8.0,17.75,0.0,17.25,False,customer_to_customer
260,Customer_5,Customer_26,4,25,19,12,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.0,large,5.753,8.0,17.75,0.0,20.0,False,customer_to_customer
261,Customer_5,Customer_27,4,26,19,44,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.75,large,6.914,8.0,17.75,0.0,20.75,False,customer_to_customer
262,Customer_5,Customer_28,4,27,19,38,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.75,medium,4.186,8.0,17.75,0.0,20.75,False,customer_to_customer
263,Customer_5,Customer_29,4,28,19,20,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.75,18.25,medium,4.375,8.0,17.75,8.75,18.25,False,customer_to_customer
264,Customer_5,Customer_30,4,29,19,31,8.0,business_hours,True,8.0,17.75,medium,4.662,before_12,False,,13.0,medium,4.581,8.0,17.75,0.0,13.0,False,customer_to_customer
265,Customer_5,Customer_31,4,30,19,40,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.5,medium,3.168,8.0,17.75,0.0,20.5,False,customer_to_customer
266,Customer_5,Customer_32,4,31,19,36,8.0,business_hours,True,8.0,17.75,medium,4.662,before_18,False,,17.25,small,1.462,8.0,17.75,0.0,17.25,False,customer_to_customer
267,Customer_5,Customer_33,4,32,19,77,8.0,business_hours,True,8.0,17.75,medium,4.662,afternoon_or_evening,True,12.75,21.75,medium,2.203,8.0,17.75,12.75,21.75,False,customer_to_customer
268,Customer_5,Customer_34,4,33,19,19,8.0,business_hours,True,8.0,17.75,medium,4.662,before_12,False,,11.5,small,1.372,8.0,17.75,0.0,11.5,True,customer_to_customer
269,Customer_5,Customer_35,4,34,19,73,8.0,business_hours,True,8.0,17.75,medium,4.662,afternoon_or_evening,True,12.0,23.25,large,5.08,8.0,17.75,12.0,23.25,False,customer_to_customer
270,Customer_5,Customer_36,4,35,19,68,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,23.0,large,7.781,8.0,17.75,0.0,23.0,False,customer_to_customer
271,Customer_5,Customer_37,4,36,19,75,8.0,business_hours,True,8.0,17.75,medium,4.662,before_20,False,,20.0,small,1.664,8.0,17.75,0.0,20.0,False,customer_to_customer
272,Customer_5,Customer_38,4,37,19,78,8.0,business_hours,True,8.0,17.75,medium,4.662,all_day,False,,23.25,medium,4.425,8.0,17.75,0.0,23.25,False,customer_to_customer
273,Customer_5,Customer_39,4,38,19,66,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,8.75,17.75,small,1.672,8.0,17.75,8.75,17.75,False,customer_to_customer
274,Customer_5,Customer_40,4,39,19,77,8.0,business_hours,True,8.0,17.75,medium,4.662,business_hours,True,7.75,18.0,large,5.785,8.0,17.75,7.75,18.0,False,customer_to_customer
